Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
10/08/2022 11:52:42,"490","28,6","54","1014"
10/08/2022 11:57:42,"480","28,6","54","1014"
10/08/2022 12:02:42,"466","28,7","54","1015"
10/08/2022 12:07:42,"479","28,7","54","1015"
10/08/2022 12:12:42,"482","28,7","54","1014"
10/08/2022 12:17:42,"474","28,8","55","1014"
10/08/2022 12:22:42,"482","28,8","55","1014"
10/08/2022 12:27:42,"471","28,9","55","1014"
10/08/2022 12:32:42,"487","28,9","55","1014"
10/08/2022 12:37:42,"479","28,9","55","1014"
10/08/2022 12:42:42,"465","29,0","55","1014"
10/08/2022 12:47:42,"470","29,0","55","1014"
10/08/2022 12:52:42,"465","29,0","55","1014"
10/08/2022 12:57:42,"464","29,1","55","1014"
10/08/2022 13:02:42,"482","29,1","55","1014"
10/08/2022 13:07:42,"468","29,1","55","1014"
10/08/2022 13:12:42,"474","29,2","55","1014"
10/08/2022 13:17:42,"476","29,2","55","1014"
10/08/2022 13:22:42,"467","29,2","56","1014"
10/08/2022 13:27:42,"462","29,3","55","1014"
10/08/2022 13:32:42,"464","29,4","56","1014"
10/08/2022 13:37:42,"464","29,4","56","1014"
10/08/2022 13:42:42,"460","29,4","56","1014"
10/08/2022 13:47:42,"463","29,5","56","1014"
10/08/2022 13:52:42,"466","29,5","56","1014"
10/08/2022 13:57:42,"466","29,6","56","1014"
10/08/2022 14:02:42,"464","29,6","56","1014"
10/08/2022 14:07:42,"469","29,6","56","1014"
10/08/2022 14:12:42,"481","29,7","56","1014"
10/08/2022 14:17:42,"456","29,7","56","1014"
10/08/2022 14:22:42,"477","29,8","56","1014"
10/08/2022 14:27:42,"480","29,8","56","1014"
10/08/2022 14:32:42,"453","29,9","56","1014"
10/08/2022 14:37:42,"471","29,9","56","1014"
10/08/2022 14:42:42,"463","29,9","56","1014"
10/08/2022 14:47:42,"468","29,9","56","1014"
10/08/2022 14:52:42,"465","30,0","56","1014"
10/08/2022 14:57:42,"471","30,0","56","1014"
10/08/2022 15:02:42,"479","30,1","56","1014"
10/08/2022 15:07:42,"470","30,1","56","1014"
10/08/2022 15:12:42,"468","30,2","56","1014"
10/08/2022 15:17:42,"468","30,2","56","1014"
10/08/2022 15:22:42,"474","30,2","56","1014"
10/08/2022 15:27:42,"492","30,3","56","1014"
10/08/2022 15:32:42,"480","30,3","56","1014"
10/08/2022 15:37:42,"470","30,4","57","1014"
10/08/2022 15:42:42,"483","30,4","57","1014"
10/08/2022 15:47:42,"464","30,5","57","1014"
10/08/2022 15:52:42,"463","30,5","57","1013"
10/08/2022 15:57:42,"469","30,5","57","1013"
10/08/2022 16:02:42,"457","30,5","57","1013"
10/08/2022 16:07:42,"472","30,5","57","1013"
10/08/2022 16:12:42,"464","30,6","57","1013"
10/08/2022 16:17:42,"475","30,6","57","1013"
10/08/2022 16:22:42,"467","30,6","56","1013"
10/08/2022 16:27:42,"447","30,7","56","1013"
10/08/2022 16:32:42,"468","30,7","57","1013"
10/08/2022 16:37:42,"448","30,7","57","1013"
10/08/2022 16:42:42,"458","30,7","57","1013"
10/08/2022 16:47:42,"461","30,7","57","1013"
10/08/2022 16:52:42,"451","30,8","57","1013"
10/08/2022 16:57:42,"452","30,8","57","1013"
10/08/2022 17:02:42,"441","30,8","56","1013"
10/08/2022 17:07:42,"453","30,8","56","1013"
10/08/2022 17:12:42,"464","30,9","56","1013"
10/08/2022 17:17:42,"457","30,9","56","1013"
10/08/2022 17:22:42,"469","30,9","56","1013"
10/08/2022 17:27:42,"458","30,9","56","1013"
10/08/2022 17:32:42,"474","31,0","56","1013"
10/08/2022 17:37:42,"472","31,0","56","1013"
10/08/2022 17:42:42,"453","31,1","56","1013"
10/08/2022 17:47:42,"454","31,1","57","1013"
10/08/2022 17:52:42,"452","31,1","57","1013"
10/08/2022 17:57:42,"458","31,1","57","1013"
10/08/2022 18:02:42,"473","31,2","57","1013"
10/08/2022 18:07:42,"470","31,2","57","1012"
10/08/2022 18:12:42,"443","31,2","57","1012"
10/08/2022 18:17:42,"478","31,3","57","1012"
10/08/2022 18:22:42,"452","31,3","57","1012"
10/08/2022 18:27:42,"450","31,3","57","1012"
10/08/2022 18:32:42,"452","31,4","57","1012"
10/08/2022 18:37:42,"463","31,3","57","1012"
10/08/2022 18:42:42,"466","31,4","57","1012"
10/08/2022 18:47:42,"457","31,4","57","1012"
10/08/2022 18:52:42,"464","31,4","57","1012"
10/08/2022 18:57:42,"468","31,4","57","1012"
10/08/2022 19:02:42,"476","31,4","57","1012"
10/08/2022 19:07:42,"473","31,5","57","1012"
10/08/2022 19:12:42,"475","31,5","57","1012"
10/08/2022 19:17:42,"476","31,5","57","1012"
10/08/2022 19:22:42,"470","31,5","57","1012"
10/08/2022 19:27:42,"457","31,5","57","1012"
10/08/2022 19:32:42,"459","31,5","57","1012"
10/08/2022 19:37:42,"457","31,5","57","1012"
10/08/2022 19:42:42,"464","31,5","57","1012"
10/08/2022 19:47:42,"460","31,5","57","1012"
10/08/2022 19:52:42,"444","31,5","56","1012"
10/08/2022 19:57:42,"449","31,5","56","1012"
10/08/2022 20:02:42,"461","31,5","56","1012"
10/08/2022 20:07:42,"459","31,4","56","1012"
10/08/2022 20:12:42,"470","31,4","57","1012"
10/08/2022 20:17:42,"472","31,4","57","1012"
10/08/2022 20:22:42,"457","31,4","57","1012"
10/08/2022 20:27:42,"462","31,4","57","1012"
10/08/2022 20:32:42,"457","31,4","57","1012"
10/08/2022 20:37:42,"444","31,4","57","1012"
10/08/2022 20:42:42,"452","31,4","57","1012"
10/08/2022 20:47:42,"457","31,4","57","1012"
10/08/2022 20:52:42,"463","31,3","57","1012"
10/08/2022 20:57:42,"467","31,3","57","1012"
10/08/2022 21:02:42,"464","31,3","57","1012"
10/08/2022 21:07:42,"463","31,3","57","1012"
10/08/2022 21:12:42,"468","31,3","57","1012"
10/08/2022 21:17:42,"494","31,3","57","1012"
10/08/2022 21:22:42,"469","31,3","57","1012"
10/08/2022 21:27:42,"484","31,3","57","1012"
10/08/2022 21:32:42,"477","31,3","57","1012"
10/08/2022 21:37:42,"457","31,3","57","1012"
10/08/2022 21:42:42,"461","31,3","57","1012"
10/08/2022 21:47:42,"492","31,2","57","1012"
10/08/2022 21:52:42,"508","31,1","56","1012"
10/08/2022 21:57:42,"506","31,0","56","1012"
10/08/2022 22:02:42,"525","30,8","55","1012"
10/08/2022 22:07:42,"544","30,7","55","1012"
10/08/2022 22:12:42,"561","30,6","54","1012"
10/08/2022 22:17:42,"556","30,5","53","1012"
10/08/2022 22:22:42,"583","30,4","53","1012"
10/08/2022 22:27:42,"608","30,3","52","1012"
10/08/2022 22:32:42,"621","30,1","52","1012"
10/08/2022 22:37:42,"626","30,0","51","1012"
10/08/2022 22:42:42,"645","29,9","50","1013"
10/08/2022 22:47:42,"643","29,8","50","1013"
10/08/2022 22:52:42,"657","29,7","50","1012"
10/08/2022 22:57:42,"669","29,6","49","1013"
10/08/2022 23:02:42,"673","29,6","49","1013"
10/08/2022 23:07:42,"681","29,5","48","1013"
10/08/2022 23:12:42,"706","29,4","48","1013"
10/08/2022 23:17:42,"728","29,3","48","1012"
10/08/2022 23:22:42,"719","29,2","48","1012"
10/08/2022 23:27:42,"728","29,2","47","1012"
10/08/2022 23:32:42,"724","29,1","47","1012"
10/08/2022 23:37:42,"743","29,0","47","1012"
10/08/2022 23:42:42,"748","28,9","47","1012"
10/08/2022 23:47:42,"761","28,9","47","1012"
10/08/2022 23:52:42,"763","28,9","47","1012"
10/08/2022 23:57:42,"760","28,8","46","1012"
11/08/2022 0:02:42,"781","28,8","46","1012"
11/08/2022 0:07:42,"782","28,7","46","1012"
11/08/2022 0:12:42,"785","28,7","46","1012"
11/08/2022 0:17:42,"782","28,7","46","1012"
11/08/2022 0:22:42,"769","28,6","46","1012"
11/08/2022 0:27:42,"801","28,6","46","1013"
11/08/2022 0:32:42,"796","28,6","47","1012"
11/08/2022 0:37:42,"804","28,6","47","1013"
11/08/2022 0:42:42,"798","28,6","47","1013"
11/08/2022 0:47:42,"813","28,5","47","1013"
11/08/2022 0:52:42,"802","28,6","47","1012"
11/08/2022 0:57:42,"796","28,6","47","1012"
11/08/2022 1:02:42,"806","28,5","47","1012"
11/08/2022 1:07:42,"808","28,5","47","1013"
11/08/2022 1:12:42,"821","28,5","47","1013"
11/08/2022 1:17:42,"811","28,5","48","1013"
11/08/2022 1:22:42,"832","28,5","48","1013"
11/08/2022 1:27:42,"846","28,5","48","1013"
11/08/2022 1:32:42,"840","28,5","48","1013"
11/08/2022 1:37:42,"843","28,5","48","1013"
11/08/2022 1:42:42,"850","28,5","48","1012"
11/08/2022 1:47:42,"837","28,4","48","1012"
11/08/2022 1:52:42,"872","28,5","49","1012"
11/08/2022 1:57:42,"862","28,5","49","1012"
11/08/2022 2:02:42,"851","28,5","49","1013"
11/08/2022 2:07:42,"848","28,5","49","1012"
11/08/2022 2:12:42,"878","28,5","49","1012"
11/08/2022 2:17:42,"875","28,5","49","1012"
11/08/2022 2:22:42,"874","28,5","50","1012"
11/08/2022 2:27:42,"876","28,5","50","1012"
11/08/2022 2:32:42,"885","28,5","50","1012"
11/08/2022 2:37:42,"868","28,4","50","1012"
11/08/2022 2:42:42,"863","28,5","50","1012"
11/08/2022 2:47:42,"892","28,4","50","1012"
11/08/2022 2:52:42,"860","28,5","50","1012"
11/08/2022 2:57:42,"880","28,4","50","1012"
11/08/2022 3:02:42,"881","28,4","51","1012"
11/08/2022 3:07:42,"882","28,4","51","1012"
11/08/2022 3:12:42,"894","28,4","51","1012"
11/08/2022 3:17:42,"871","28,4","51","1013"
11/08/2022 3:22:42,"878","28,4","51","1012"
11/08/2022 3:27:42,"882","28,4","51","1012"
11/08/2022 3:32:42,"886","28,4","51","1012"
11/08/2022 3:37:42,"872","28,4","51","1012"
11/08/2022 3:42:42,"885","28,4","51","1012"
11/08/2022 3:47:42,"872","28,3","51","1012"
11/08/2022 3:52:42,"880","28,3","52","1012"
11/08/2022 3:57:42,"881","28,3","52","1013"
11/08/2022 4:02:42,"889","28,3","52","1013"
11/08/2022 4:07:42,"878","28,3","52","1013"
11/08/2022 4:12:42,"896","28,3","52","1013"
11/08/2022 4:17:42,"892","28,3","52","1013"
11/08/2022 4:22:42,"883","28,3","52","1013"
11/08/2022 4:27:42,"885","28,2","52","1013"
11/08/2022 4:32:42,"899","28,2","52","1013"
11/08/2022 4:37:42,"898","28,2","52","1013"
11/08/2022 4:42:42,"873","28,2","52","1013"
11/08/2022 4:47:42,"893","28,2","52","1013"
11/08/2022 4:52:42,"872","28,2","52","1013"
11/08/2022 4:57:42,"862","28,2","52","1013"
11/08/2022 5:02:42,"867","28,1","53","1013"
11/08/2022 5:07:42,"882","28,1","53","1013"
11/08/2022 5:12:42,"863","28,1","53","1013"
11/08/2022 5:17:42,"881","28,1","53","1013"
11/08/2022 5:22:42,"878","28,1","53","1013"
11/08/2022 5:27:42,"887","28,1","53","1013"
11/08/2022 5:32:42,"868","28,1","53","1013"
11/08/2022 5:37:42,"882","28,1","53","1012"
11/08/2022 5:42:42,"876","28,1","53","1013"
11/08/2022 5:47:42,"874","28,0","53","1013"
11/08/2022 5:52:42,"865","28,1","53","1013"
11/08/2022 5:57:42,"867","28,0","53","1013"
11/08/2022 6:02:42,"847","28,0","53","1013"
11/08/2022 6:07:42,"851","28,0","53","1013"
11/08/2022 6:12:42,"865","28,0","53","1013"
11/08/2022 6:17:42,"884","27,9","53","1013"
11/08/2022 6:22:42,"868","27,9","53","1013"
11/08/2022 6:27:42,"845","27,9","53","1013"
11/08/2022 6:32:42,"852","27,9","53","1013"
11/08/2022 6:37:42,"855","27,9","53","1013"
11/08/2022 6:42:42,"854","27,8","53","1013"
11/08/2022 6:47:42,"840","27,8","53","1013"
11/08/2022 6:52:42,"858","27,8","53","1013"
11/08/2022 6:57:42,"866","27,8","53","1013"
11/08/2022 7:02:42,"858","27,8","53","1013"
11/08/2022 7:07:42,"873","27,8","53","1013"
11/08/2022 7:12:42,"877","27,8","53","1013"
11/08/2022 7:17:42,"873","27,7","53","1013"
11/08/2022 7:22:42,"864","27,7","53","1013"
11/08/2022 7:27:42,"866","27,7","54","1013"
11/08/2022 7:32:42,"859","27,7","54","1013"
11/08/2022 7:37:42,"865","27,7","54","1013"
11/08/2022 7:42:42,"850","27,7","54","1013"
11/08/2022 7:47:42,"833","27,7","54","1013"
11/08/2022 7:52:42,"785","27,8","54","1013"
11/08/2022 7:57:42,"717","27,8","54","1013"
11/08/2022 8:02:42,"660","27,8","55","1013"
11/08/2022 8:07:42,"606","27,9","55","1013"
11/08/2022 8:12:42,"594","27,9","56","1013"
11/08/2022 8:17:42,"571","27,9","56","1013"
11/08/2022 8:22:42,"537","28,0","56","1013"
11/08/2022 8:27:42,"512","28,0","57","1013"
11/08/2022 8:32:42,"496","28,0","57","1013"
11/08/2022 8:37:42,"489","28,0","58","1013"
11/08/2022 8:42:42,"476","28,1","58","1013"
11/08/2022 8:47:42,"472","28,1","58","1013"
11/08/2022 8:52:42,"469","28,1","59","1014"
11/08/2022 8:57:42,"479","28,1","59","1014"
11/08/2022 9:02:42,"492","28,1","59","1014"
11/08/2022 9:07:42,"478","28,2","59","1014"
11/08/2022 9:12:42,"477","28,2","59","1014"
11/08/2022 9:17:42,"486","28,2","60","1014"
11/08/2022 9:22:42,"485","28,2","60","1014"
11/08/2022 9:27:42,"469","28,2","60","1014"
11/08/2022 9:32:42,"467","28,2","60","1014"
11/08/2022 9:37:42,"460","28,2","60","1014"
11/08/2022 9:42:42,"476","28,2","60","1014"
11/08/2022 9:47:42,"467","28,3","60","1014"
11/08/2022 9:52:42,"460","28,3","60","1014"
11/08/2022 9:57:42,"475","28,3","61","1014"
11/08/2022 10:02:42,"476","28,3","61","1014"
11/08/2022 10:07:42,"471","28,3","61","1014"
11/08/2022 10:12:42,"456","28,3","61","1014"
11/08/2022 10:17:42,"473","28,3","61","1014"
11/08/2022 10:22:42,"489","28,3","61","1014"
11/08/2022 10:27:42,"508","28,3","61","1014"
11/08/2022 10:32:42,"488","28,3","61","1014"
11/08/2022 10:37:42,"480","28,3","61","1014"
11/08/2022 10:42:42,"473","28,3","61","1014"
11/08/2022 10:47:42,"474","28,3","61","1014"
11/08/2022 10:52:42,"474","28,4","62","1014"
11/08/2022 10:57:42,"475","28,4","62","1014"
11/08/2022 11:02:42,"479","28,4","62","1014"
11/08/2022 11:07:42,"476","28,4","62","1014"
11/08/2022 11:12:42,"472","28,4","62","1014"
11/08/2022 11:17:42,"473","28,4","62","1014"
11/08/2022 11:22:42,"472","28,4","62","1014"
11/08/2022 11:27:42,"467","28,4","62","1014"
11/08/2022 11:32:42,"448","28,4","62","1014"
11/08/2022 11:37:42,"457","28,5","62","1014"
11/08/2022 11:42:42,"459","28,4","62","1014"
11/08/2022 11:47:42,"477","28,5","62","1014"
11/08/2022 11:52:42,"443","28,5","62","1014"
11/08/2022 11:57:42,"467","28,5","62","1014"
11/08/2022 12:02:42,"458","28,5","62","1014"
11/08/2022 12:07:42,"465","28,6","62","1014"
11/08/2022 12:12:42,"459","28,6","62","1014"
11/08/2022 12:17:42,"459","28,6","62","1014"
11/08/2022 12:22:42,"457","28,6","62","1014"
11/08/2022 12:27:42,"462","28,6","62","1014"
11/08/2022 12:32:42,"463","28,6","62","1014"
11/08/2022 12:37:42,"450","28,7","62","1014"
11/08/2022 12:42:42,"461","28,7","62","1014"
11/08/2022 12:47:42,"452","28,8","62","1014"
11/08/2022 12:52:42,"456","28,8","62","1014"
11/08/2022 12:57:42,"467","28,8","62","1014"
11/08/2022 13:02:42,"449","28,8","62","1014"
11/08/2022 13:07:42,"458","28,9","62","1014"
11/08/2022 13:12:42,"467","28,9","62","1014"
11/08/2022 13:17:42,"470","28,9","62","1014"
11/08/2022 13:22:42,"471","29,0","62","1014"
11/08/2022 13:27:42,"498","29,0","62","1014"
11/08/2022 13:32:42,"519","29,1","63","1014"
11/08/2022 13:37:42,"510","29,1","63","1014"
11/08/2022 13:42:42,"509","29,1","63","1014"
11/08/2022 13:47:42,"501","29,2","63","1014"
11/08/2022 13:52:42,"500","29,2","63","1014"
11/08/2022 13:57:42,"488","29,2","63","1014"
11/08/2022 14:02:42,"489","29,3","63","1014"
11/08/2022 14:07:42,"499","29,3","63","1014"
11/08/2022 14:12:42,"496","29,3","63","1013"
11/08/2022 14:17:42,"492","29,4","63","1013"
11/08/2022 14:22:42,"495","29,4","63","1013"
11/08/2022 14:27:42,"504","29,5","63","1013"
11/08/2022 14:32:42,"490","29,5","63","1013"
11/08/2022 14:37:42,"479","29,6","63","1013"
11/08/2022 14:42:42,"471","29,6","63","1013"
11/08/2022 14:47:42,"485","29,7","63","1013"
11/08/2022 14:52:42,"472","29,7","63","1013"
11/08/2022 14:57:42,"482","29,7","63","1013"
11/08/2022 15:02:42,"468","29,8","63","1013"
11/08/2022 15:07:42,"587","29,9","63","1013"
11/08/2022 15:12:42,"1441","30,0","63","1013"
11/08/2022 15:17:42,"790","30,0","63","1013"
11/08/2022 15:22:42,"604","30,0","63","1013"
11/08/2022 15:27:42,"567","30,1","63","1013"
11/08/2022 15:32:42,"514","30,1","63","1013"
11/08/2022 15:37:42,"492","30,1","63","1013"
11/08/2022 15:42:42,"493","30,1","63","1013"
11/08/2022 15:47:42,"481","30,1","63","1013"
11/08/2022 15:52:42,"489","30,1","63","1013"
11/08/2022 15:57:42,"478","30,2","63","1013"
11/08/2022 16:02:42,"471","30,1","63","1012"
11/08/2022 16:07:42,"477","30,1","63","1012"
11/08/2022 16:12:42,"499","30,2","63","1012"
11/08/2022 16:17:42,"486","30,2","63","1012"
11/08/2022 16:22:42,"469","30,2","63","1012"
11/08/2022 16:27:42,"480","30,2","63","1012"
11/08/2022 16:32:42,"473","30,2","63","1012"
11/08/2022 16:37:42,"485","30,2","63","1012"
11/08/2022 16:42:42,"480","30,2","63","1012"
11/08/2022 16:47:42,"479","30,3","63","1012"
11/08/2022 16:52:42,"483","30,3","63","1012"
11/08/2022 16:57:42,"464","30,3","63","1012"
11/08/2022 17:02:42,"465","30,3","63","1012"
11/08/2022 17:07:42,"480","30,3","63","1012"
11/08/2022 17:12:42,"469","30,4","63","1012"
11/08/2022 17:17:42,"463","30,4","63","1012"
11/08/2022 17:22:42,"469","30,4","63","1012"
11/08/2022 17:27:42,"464","30,4","63","1012"
11/08/2022 17:32:42,"476","30,4","62","1011"
11/08/2022 17:37:42,"470","30,5","62","1011"
11/08/2022 17:42:42,"470","30,5","62","1011"
11/08/2022 17:47:42,"479","30,5","62","1011"
11/08/2022 17:52:42,"465","30,5","62","1011"
11/08/2022 17:57:42,"479","30,5","62","1011"
11/08/2022 18:02:42,"469","30,5","62","1011"
11/08/2022 18:07:42,"474","30,6","62","1011"
11/08/2022 18:12:42,"481","30,5","62","1011"
11/08/2022 18:17:42,"488","30,6","62","1011"
11/08/2022 18:22:42,"500","30,6","62","1011"
11/08/2022 18:27:42,"498","30,6","62","1011"
11/08/2022 18:32:42,"486","30,7","63","1011"
11/08/2022 18:37:42,"497","30,7","63","1011"
11/08/2022 18:42:42,"489","30,7","63","1011"
11/08/2022 18:47:42,"483","30,7","63","1011"
11/08/2022 18:52:42,"470","30,7","63","1011"
11/08/2022 18:57:42,"484","30,7","63","1011"
11/08/2022 19:02:42,"477","30,7","63","1011"
11/08/2022 19:07:42,"482","30,7","63","1011"
11/08/2022 19:12:42,"475","30,8","63","1011"
11/08/2022 19:17:42,"465","30,8","63","1011"
11/08/2022 19:22:42,"478","30,8","63","1011"
11/08/2022 19:27:42,"476","30,8","63","1011"
11/08/2022 19:32:42,"473","30,8","63","1011"
11/08/2022 19:37:42,"481","30,8","63","1011"
11/08/2022 19:42:42,"463","30,7","63","1011"
11/08/2022 19:47:42,"472","30,7","63","1011"
11/08/2022 19:52:42,"469","30,7","63","1011"
11/08/2022 19:57:42,"480","30,7","63","1011"
11/08/2022 20:02:42,"454","30,7","63","1011"
11/08/2022 20:07:42,"454","30,7","63","1011"
11/08/2022 20:12:42,"466","30,7","63","1011"
11/08/2022 20:17:42,"476","30,7","63","1011"
11/08/2022 20:22:42,"460","30,7","63","1011"
11/08/2022 20:27:42,"462","30,7","63","1011"
11/08/2022 20:32:42,"463","30,6","63","1011"
11/08/2022 20:37:42,"462","30,6","63","1011"
11/08/2022 20:42:42,"460","30,7","63","1011"
11/08/2022 20:47:42,"461","30,6","63","1011"
11/08/2022 20:52:42,"460","30,6","63","1011"
11/08/2022 20:57:42,"471","30,6","63","1011"
11/08/2022 21:02:42,"469","30,6","63","1011"
11/08/2022 21:07:42,"472","30,6","63","1011"
11/08/2022 21:12:42,"457","30,5","63","1011"
11/08/2022 21:17:42,"476","30,5","63","1011"
11/08/2022 21:22:42,"460","30,5","63","1011"
11/08/2022 21:27:42,"459","30,5","63","1011"
11/08/2022 21:32:42,"464","30,5","63","1011"
11/08/2022 21:37:42,"439","30,5","63","1011"
11/08/2022 21:42:42,"462","30,5","63","1011"
11/08/2022 21:47:42,"466","30,3","63","1011"
11/08/2022 21:52:42,"480","30,0","62","1011"
11/08/2022 21:57:42,"487","29,6","62","1011"
11/08/2022 22:02:42,"498","29,1","62","1011"
11/08/2022 22:07:42,"525","28,6","61","1011"
11/08/2022 22:12:42,"546","28,3","61","1011"
11/08/2022 22:17:42,"552","27,9","61","1011"
11/08/2022 22:22:42,"575","27,6","61","1011"
11/08/2022 22:27:42,"596","27,3","61","1011"
11/08/2022 22:32:41,"588","27,0","60","1011"
11/08/2022 22:37:41,"621","26,7","60","1011"
11/08/2022 22:42:41,"636","26,4","60","1011"
11/08/2022 22:47:41,"667","26,1","60","1011"
11/08/2022 22:52:41,"672","25,9","60","1011"
11/08/2022 22:57:41,"692","25,6","60","1011"
11/08/2022 23:02:41,"713","25,4","60","1011"
11/08/2022 23:07:41,"709","25,2","60","1011"
11/08/2022 23:12:37,"759","25,0","60","1011"
11/08/2022 23:17:37,"768","24,9","60","1011"
11/08/2022 23:22:37,"783","24,7","60","1011"
11/08/2022 23:27:37,"789","24,6","60","1011"
11/08/2022 23:32:37,"797","24,4","60","1011"
11/08/2022 23:37:37,"833","24,3","60","1011"
11/08/2022 23:42:37,"848","24,3","60","1011"
11/08/2022 23:47:37,"858","24,2","60","1011"
11/08/2022 23:52:37,"873","24,2","60","1011"
11/08/2022 23:57:37,"886","24,1","60","1011"
12/08/2022 0:02:37,"912","24,1","60","1011"
12/08/2022 0:07:37,"926","24,1","60","1011"
12/08/2022 0:12:37,"942","24,0","60","1011"
12/08/2022 0:17:37,"949","24,1","60","1011"
12/08/2022 0:22:37,"962","24,1","60","1011"
12/08/2022 0:27:37,"981","24,1","60","1011"
12/08/2022 0:32:37,"996","24,2","60","1011"
12/08/2022 0:37:37,"1006","24,2","60","1011"
12/08/2022 0:42:37,"1017","24,2","60","1011"
12/08/2022 0:47:37,"1017","24,3","60","1011"
12/08/2022 0:52:37,"1035","24,3","60","1011"
12/08/2022 0:57:37,"1059","24,4","60","1011"
12/08/2022 1:02:37,"1077","24,5","60","1011"
12/08/2022 1:07:37,"1075","24,5","61","1011"
12/08/2022 1:12:37,"1090","24,5","61","1011"
12/08/2022 1:17:37,"1113","24,6","61","1011"
12/08/2022 1:22:37,"1117","24,6","61","1011"
12/08/2022 1:27:37,"1137","24,7","61","1011"
12/08/2022 1:32:37,"1142","24,7","61","1011"
12/08/2022 1:37:37,"1139","24,7","61","1011"
12/08/2022 1:42:37,"1185","24,7","61","1011"
12/08/2022 1:47:37,"1189","24,7","61","1011"
12/08/2022 1:52:37,"1193","24,8","61","1011"
12/08/2022 1:57:37,"1200","24,8","61","1011"
12/08/2022 2:02:37,"1210","24,8","61","1011"
12/08/2022 2:07:37,"1224","24,8","61","1011"
12/08/2022 2:12:37,"1229","24,8","61","1011"
12/08/2022 2:17:37,"1225","24,9","61","1011"
12/08/2022 2:22:37,"1266","24,8","61","1011"
12/08/2022 2:27:37,"1264","24,9","61","1011"
12/08/2022 2:32:37,"1268","24,9","61","1011"
12/08/2022 2:37:37,"1285","24,9","61","1011"
12/08/2022 2:42:37,"1279","24,9","61","1011"
12/08/2022 2:47:37,"1294","24,9","61","1011"
12/08/2022 2:52:37,"1303","24,9","61","1011"
12/08/2022 2:57:37,"1300","24,9","61","1011"
12/08/2022 3:02:37,"1317","24,9","61","1011"
12/08/2022 3:07:37,"1312","24,9","61","1011"
12/08/2022 3:12:37,"1336","24,9","60","1011"
12/08/2022 3:17:37,"1339","24,9","60","1011"
12/08/2022 3:22:37,"1342","24,9","60","1011"
12/08/2022 3:27:37,"1338","24,9","60","1011"
12/08/2022 3:32:37,"1358","24,9","60","1011"
12/08/2022 3:37:37,"1362","24,9","60","1011"
12/08/2022 3:42:37,"1351","24,9","60","1011"
12/08/2022 3:47:37,"1373","25,0","60","1011"
12/08/2022 3:52:37,"1360","24,9","60","1011"
12/08/2022 3:57:37,"1392","24,9","60","1011"
12/08/2022 4:02:37,"1390","24,9","60","1011"
12/08/2022 4:07:37,"1397","24,9","60","1011"
12/08/2022 4:12:37,"1398","24,9","60","1011"
12/08/2022 4:17:37,"1389","24,9","60","1011"
12/08/2022 4:22:37,"1408","24,9","60","1011"
12/08/2022 4:27:37,"1413","24,9","60","1011"
12/08/2022 4:32:37,"1424","24,9","60","1011"
12/08/2022 4:37:37,"1406","24,8","60","1011"
12/08/2022 4:42:37,"1425","24,7","60","1011"
12/08/2022 4:47:37,"1446","24,7","60","1011"
12/08/2022 4:52:37,"1415","24,6","60","1011"
12/08/2022 4:57:37,"1422","24,6","60","1011"
12/08/2022 5:02:37,"1426","24,6","60","1011"
12/08/2022 5:07:37,"1444","24,6","60","1011"
12/08/2022 5:12:37,"1444","24,6","60","1011"
12/08/2022 5:17:37,"1447","24,7","60","1011"
12/08/2022 5:22:37,"1471","24,7","60","1011"
12/08/2022 5:27:37,"1465","24,8","60","1011"
12/08/2022 5:32:37,"1478","24,8","60","1011"
12/08/2022 5:37:37,"1482","24,9","60","1011"
12/08/2022 5:42:37,"1500","24,9","60","1011"
12/08/2022 5:47:37,"1505","24,8","60","1010"
12/08/2022 5:52:37,"1484","24,7","60","1010"
12/08/2022 5:57:37,"1521","24,7","60","1010"
12/08/2022 6:02:37,"1515","24,7","60","1010"
12/08/2022 6:07:37,"1542","24,6","60","1010"
12/08/2022 6:12:37,"1538","24,5","60","1010"
12/08/2022 6:17:37,"1538","24,5","60","1010"
12/08/2022 6:22:37,"1552","24,5","60","1010"
12/08/2022 6:27:37,"1556","24,5","60","1010"
12/08/2022 6:32:37,"1555","24,5","60","1010"
12/08/2022 6:37:37,"1558","24,6","60","1010"
12/08/2022 6:42:37,"1564","24,6","60","1010"
12/08/2022 6:47:37,"1570","24,7","60","1010"
12/08/2022 6:52:37,"1564","24,7","60","1010"
12/08/2022 6:57:37,"1592","24,7","60","1010"
12/08/2022 7:02:37,"1580","24,8","60","1010"
12/08/2022 7:07:37,"1614","24,8","60","1010"
12/08/2022 7:12:37,"1627","24,9","60","1010"
12/08/2022 7:17:37,"1623","24,9","60","1010"
12/08/2022 7:22:35,"1601","25,0","60","1010"
12/08/2022 7:27:35,"1591","25,0","60","1010"
12/08/2022 7:32:35,"1615","25,1","60","1011"
12/08/2022 7:37:35,"1630","25,2","60","1011"
12/08/2022 7:42:35,"1616","25,2","60","1011"
12/08/2022 7:47:35,"1647","25,3","60","1011"
12/08/2022 7:52:35,"1640","25,3","60","1011"
12/08/2022 7:57:35,"1606","25,4","60","1011"
12/08/2022 8:02:35,"1551","25,5","60","1011"
12/08/2022 8:07:35,"1463","25,6","60","1011"
